Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,fertilizer_kg/ha,solar_radiation_MJ/m2-day
Pakistan,"Rice, paddy",2011,35939,494,1979.27,23.36,128.522691,19.94
Pakistan,"Rice, paddy",2011,35939,494,1979.27,27.41,128.522691,19.94
Pakistan,"Rice, paddy",2011,35939,494,1979.27,27.02,128.522691,19.94
Pakistan,"Rice, paddy",2011,35939,494,1979.27,26.32,128.522691,19.94
Pakistan,"Rice, paddy",2011,35939,494,1979.27,19.53,128.522691,19.94
Pakistan,Sorghum,2011,6417,494,1979.27,24.98,128.522691,19.94
Pakistan,Sorghum,2011,6417,494,1979.27,23.36,128.522691,19.94
Pakistan,Sorghum,2011,6417,494,1979.27,27.41,128.522691,19.94
Pakistan,Sorghum,2011,6417,494,1979.27,27.02,128.522691,19.94
Pakistan,Sorghum,2011,6417,494,1979.27,26.32,128.522691,19.94
Pakistan,Sorghum,2011,6417,494,1979.27,19.53,128.522691,19.94
Pakistan,Soybeans,2011,6953,494,1979.27,24.98,128.522691,19.94
Pakistan,Soybeans,2011,6953,494,1979.27,23.36,128.522691,19.94
Pakistan,Soybeans,2011,6953,494,1979.27,27.41,128.522691,19.94
Pakistan,Soybeans,2011,6953,494,1979.27,27.02,128.522691,19.94
Pakistan,Soybeans,2011,6953,494,1979.27,26.32,128.522691,19.94
Pakistan,Soybeans,2011,6953,494,1979.27,19.53,128.522691,19.94
Pakistan,Sweet potatoes,2011,99623,494,1979.27,24.98,128.522691,19.94
Pakistan,Sweet potatoes,2011,99623,494,1979.27,23.36,128.522691,19.94
Pakistan,Sweet potatoes,2011,99623,494,1979.27,27.41,128.522691,19.94
Pakistan,Sweet potatoes,2011,99623,494,1979.27,27.02,128.522691,19.94
Pakistan,Sweet potatoes,2011,99623,494,1979.27,26.32,128.522691,19.94
Pakistan,Sweet potatoes,2011,99623,494,1979.27,19.53,128.522691,19.94
Pakistan,Wheat,2011,28328,494,1979.27,24.98,128.522691,19.94
Pakistan,Wheat,2011,28328,494,1979.27,23.36,128.522691,19.94
Pakistan,Wheat,2011,28328,494,1979.27,27.41,128.522691,19.94
Pakistan,Wheat,2011,28328,494,1979.27,27.02,128.522691,19.94
Pakistan,Wheat,2011,28328,494,1979.27,26.32,128.522691,19.94
Pakistan,Wheat,2011,28328,494,1979.27,19.53,128.522691,19.94
Pakistan,Maize,2012,39830,494,990.09,24.87,117.3623677,20.14
Pakistan,Maize,2012,39830,494,990.09,23.1,117.3623677,20.14
Pakistan,Maize,2012,39830,494,990.09,27.23,117.3623677,20.14
Pakistan,Maize,2012,39830,494,990.09,26.75,117.3623677,20.14
Pakistan,Maize,2012,39830,494,990.09,26.11,117.3623677,20.14
Pakistan,Maize,2012,39830,494,990.09,18.74,117.3623677,20.14
Pakistan,Potatoes,2012,183405,494,990.09,24.87,117.3623677,20.14
Pakistan,Potatoes,2012,183405,494,990.09,23.1,117.3623677,20.14
Pakistan,Potatoes,2012,183405,494,990.09,27.23,117.3623677,20.14
Pakistan,Potatoes,2012,183405,494,990.09,26.75,117.3623677,20.14
Pakistan,Potatoes,2012,183405,494,990.09,26.11,117.3623677,20.14
Pakistan,Potatoes,2012,183405,494,990.09,18.74,117.3623677,20.14
Pakistan,"Rice, paddy",2012,35966,494,990.09,24.87,117.3623677,20.14
Pakistan,"Rice, paddy",2012,35966,494,990.09,23.1,117.3623677,20.14
Pakistan,"Rice, paddy",2012,35966,494,990.09,27.23,117.3623677,20.14
Pakistan,"Rice, paddy",2012,35966,494,990.09,26.75,117.3623677,20.14
Pakistan,"Rice, paddy",2012,35966,494,990.09,26.11,117.3623677,20.14
Pakistan,"Rice, paddy",2012,35966,494,990.09,18.74,117.3623677,20.14
Pakistan,Sorghum,2012,6203,494,990.09,24.87,117.3623677,20.14
Pakistan,Sorghum,2012,6203,494,990.09,23.1,117.3623677,20.14
Pakistan,Sorghum,2012,6203,494,990.09,27.23,117.3623677,20.14
Pakistan,Sorghum,2012,6203,494,990.09,26.75,117.3623677,20.14
Pakistan,Sorghum,2012,6203,494,990.09,26.11,117.3623677,20.14
Pakistan,Sorghum,2012,6203,494,990.09,18.74,117.3623677,20.14
Pakistan,Soybeans,2012,7901,494,990.09,24.87,117.3623677,20.14
Pakistan,Soybeans,2012,7901,494,990.09,23.1,117.3623677,20.14
Pakistan,Soybeans,2012,7901,494,990.09,27.23,117.3623677,20.14
Pakistan,Soybeans,2012,7901,494,990.09,26.75,117.3623677,20.14
Pakistan,Soybeans,2012,7901,494,990.09,26.11,117.3623677,20.14
Pakistan,Soybeans,2012,7901,494,990.09,18.74,117.3623677,20.14
Pakistan,Sweet potatoes,2012,86553,494,990.09,24.87,117.3623677,20.14
Pakistan,Sweet potatoes,2012,86553,494,990.09,23.1,117.3623677,20.14
Pakistan,Sweet potatoes,2012,86553,494,990.09,27.23,117.3623677,20.14
Pakistan,Sweet potatoes,2012,86553,494,990.09,26.75,117.3623677,20.14
Pakistan,Sweet potatoes,2012,86553,494,990.09,26.11,117.3623677,20.14
Pakistan,Sweet potatoes,2012,86553,494,990.09,18.74,117.3623677,20.14
Pakistan,Wheat,2012,27138,494,990.09,24.87,117.3623677,20.14
Pakistan,Wheat,2012,27138,494,990.09,23.1,117.3623677,20.14
Pakistan,Wheat,2012,27138,494,990.09,27.23,117.3623677,20.14
Pakistan,Wheat,2012,27138,494,990.09,26.75,117.3623677,20.14
Pakistan,Wheat,2012,27138,494,990.09,26.11,117.3623677,20.14
Pakistan,Wheat,2012,27138,494,990.09,18.74,117.3623677,20.14
Pakistan,Maize,2013,42313,494,0.92,25.95,135.7025927,20.11
Pakistan,Maize,2013,42313,494,0.92,24.27,135.7025927,20.11
Pakistan,Maize,2013,42313,494,0.92,27.9,135.7025927,20.11
Pakistan,Maize,2013,42313,494,0.92,27.21,135.7025927,20.11
Pakistan,Maize,2013,42313,494,0.92,27.38,135.7025927,20.11
Pakistan,Maize,2013,42313,494,0.92,19.98,135.7025927,20.11
Pakistan,Potatoes,2013,218059,494,0.92,25.95,135.7025927,20.11
Pakistan,Potatoes,2013,218059,494,0.92,24.27,135.7025927,20.11
Pakistan,Potatoes,2013,218059,494,0.92,27.9,135.7025927,20.11
Pakistan,Potatoes,2013,218059,494,0.92,27.21,135.7025927,20.11
Pakistan,Potatoes,2013,218059,494,0.92,27.38,135.7025927,20.11
Pakistan,Potatoes,2013,218059,494,0.92,19.98,135.7025927,20.11
Pakistan,"Rice, paddy",2013,37528,494,0.92,25.95,135.7025927,20.11
Pakistan,"Rice, paddy",2013,37528,494,0.92,24.27,135.7025927,20.11
Pakistan,"Rice, paddy",2013,37528,494,0.92,27.9,135.7025927,20.11
Pakistan,"Rice, paddy",2013,37528,494,0.92,27.21,135.7025927,20.11
Pakistan,"Rice, paddy",2013,37528,494,0.92,27.38,135.7025927,20.11
Pakistan,"Rice, paddy",2013,37528,494,0.92,19.98,135.7025927,20.11
Pakistan,Sorghum,2013,5987,494,0.92,25.95,135.7025927,20.11
Pakistan,Sorghum,2013,5987,494,0.92,24.27,135.7025927,20.11
Pakistan,Sorghum,2013,5987,494,0.92,27.9,135.7025927,20.11
Pakistan,Sorghum,2013,5987,494,0.92,27.21,135.7025927,20.11
Pakistan,Sorghum,2013,5987,494,0.92,27.38,135.7025927,20.11
Pakistan,Sorghum,2013,5987,494,0.92,19.98,135.7025927,20.11
Pakistan,Soybeans,2013,7222,494,0.92,25.95,135.7025927,20.11
Pakistan,Soybeans,2013,7222,494,0.92,24.27,135.7025927,20.11
Pakistan,Soybeans,2013,7222,494,0.92,27.9,135.7025927,20.11
Pakistan,Soybeans,2013,7222,494,0.92,27.21,135.7025927,20.11
Pakistan,Soybeans,2013,7222,494,0.92,27.38,135.7025927,20.11
Pakistan,Soybeans,2013,7222,494,0.92,19.98,135.7025927,20.11
Pakistan,Sweet potatoes,2013,88711,494,0.92,25.95,135.7025927,20.11
Pakistan,Sweet potatoes,2013,88711,494,0.92,24.27,135.7025927,20.11
Pakistan,Sweet potatoes,2013,88711,494,0.92,27.9,135.7025927,20.11
Pakistan,Sweet potatoes,2013,88711,494,0.92,27.21,135.7025927,20.11
Pakistan,Sweet potatoes,2013,88711,494,0.92,27.38,135.7025927,20.11
Pakistan,Sweet potatoes,2013,88711,494,0.92,19.98,135.7025927,20.11
Pakistan,Wheat,2013,27957,494,0.92,25.95,135.7025927,20.11
Pakistan,Wheat,2013,27957,494,0.92,24.27,135.7025927,20.11
Pakistan,Wheat,2013,27957,494,0.92,27.9,135.7025927,20.11
Pakistan,Wheat,2013,27957,494,0.92,27.21,135.7025927,20.11
Pakistan,Wheat,2013,27957,494,0.92,27.38,135.7025927,20.11
Pakistan,Wheat,2013,27957,494,0.92,19.98,135.7025927,20.11
Papua New Guinea,Cassava,1990,105566,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,Maize,1990,25000,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,Potatoes,1990,45000,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,"Rice, paddy",1990,18235,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,Sorghum,1990,41152,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,Sweet potatoes,1990,42115,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,Yams,1990,173554,3142,121.0,25.27,64.0625,17.18
Papua New Guinea,Cassava,1991,105660,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,Maize,1991,25000,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,Potatoes,1991,44331,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,"Rice, paddy",1991,17458,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,Sorghum,1991,26190,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,Sweet potatoes,1991,47000,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,Yams,1991,176230,3142,121.0,25.04,55.72916667,17.19
Papua New Guinea,Cassava,1992,106604,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,Maize,1992,28872,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,Potatoes,1992,45333,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,"Rice, paddy",1992,17695,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,Sorghum,1992,26000,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,Sweet potatoes,1992,47500,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,Yams,1992,178455,3142,121.0,25.3,66.66666667,17.25
Papua New Guinea,Cassava,1993,106667,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,Maize,1993,30769,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,Potatoes,1993,47059,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,"Rice, paddy",1993,18000,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,Sorghum,1993,23333,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,Sweet potatoes,1993,48000,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,Yams,1993,176000,3142,172.0,25.02,67.35751295,16.68
Papua New Guinea,Cassava,1994,108571,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,Maize,1994,33615,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,Potatoes,1994,43750,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,"Rice, paddy",1994,17844,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,Sorghum,1994,24286,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,Sweet potatoes,1994,45000,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,Yams,1994,174797,3142,176.0,25.07,67.35751295,16.81
Papua New Guinea,Cassava,1995,106667,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,Maize,1995,35714,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,Potatoes,1995,47059,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,"Rice, paddy",1995,17872,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,Sorghum,1995,25000,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,Sweet potatoes,1995,46000,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,Yams,1995,174933,3142,105.0,25.44,67.01030928,16.98
Papua New Guinea,Cassava,1996,106667,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,Maize,1996,45199,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,Potatoes,1996,42500,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,"Rice, paddy",1996,17914,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,Sorghum,1996,27778,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,Sweet potatoes,1996,45000,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,Yams,1996,175000,3142,105.0,25.41,66.66666667,16.96
Papua New Guinea,Cassava,1997,106667,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,Maize,1997,60000,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,Potatoes,1997,35000,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,"Rice, paddy",1997,17143,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,Sorghum,1997,30000,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,Sweet potatoes,1997,46000,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,Yams,1997,175095,3142,105.0,24.86,66.49746193,18.25
Papua New Guinea,Cassava,1998,106667,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,Maize,1998,55543,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,Potatoes,1998,41667,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,"Rice, paddy",1998,18270,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,Sorghum,1998,29748,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,Sweet potatoes,1998,46000,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,Yams,1998,175385,3142,105.0,26.05,41.20603015,17.33
Papua New Guinea,Cassava,1999,109091,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,Maize,1999,54167,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,Potatoes,1999,42857,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,"Rice, paddy",1999,18583,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,Sorghum,1999,30909,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,Sweet potatoes,1999,47059,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,Yams,1999,175187,3142,105.0,25.38,45.81280788,17.13
Papua New Guinea,Cassava,2000,109091,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,Maize,2000,55385,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,Potatoes,2000,46667,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,"Rice, paddy",2000,18910,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,Sorghum,2000,30023,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,Sweet potatoes,2000,47059,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,Yams,2000,175000,3142,105.0,25.4,57.07317073,17.05
Papua New Guinea,Cassava,2001,104167,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,Maize,2001,59286,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,Potatoes,2001,45364,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,"Rice, paddy",2001,20000,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,Sorghum,2001,29167,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,Sweet potatoes,2001,48039,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,Yams,2001,173333,3142,105.0,25.43,56.19047619,16.57
Papua New Guinea,Cassava,2002,104167,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,Maize,2002,52970,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,Potatoes,2002,45134,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,"Rice, paddy",2002,19276,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,Sorghum,2002,29997,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,Sweet potatoes,2002,47573,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,Yams,2002,175000,3142,105.0,25.48,31.16363636,17.36
Papua New Guinea,Cassava,2004,100000,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,Maize,2004,46154,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,Potatoes,2004,45189,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,"Rice, paddy",2004,19266,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,Sorghum,2004,31398,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,Sweet potatoes,2004,50000,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,Yams,2004,168433,3142,105.0,25.23,76.82608696,16.96
Papua New Guinea,Cassava,2005,100000,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,Maize,2005,46667,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,Potatoes,2005,45000,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,"Rice, paddy",2005,19409,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,Sorghum,2005,32218,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,Sweet potatoes,2005,49514,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,Yams,2005,165714,3142,105.0,25.51,71.40833333,16.18
Papua New Guinea,Cassava,2006,100000,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,Maize,2006,45000,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,Potatoes,2006,46014,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,"Rice, paddy",2006,19552,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,Sorghum,2006,33136,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,Sweet potatoes,2006,50000,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,Yams,2006,165000,3142,105.0,25.04,57.0620155,16.58
Papua New Guinea,Cassava,2007,100000,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,Maize,2007,47059,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,Potatoes,2007,45000,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,"Rice, paddy",2007,19694,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,Sorghum,2007,34193,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,Sweet potatoes,2007,50435,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,Yams,2007,167568,3142,105.0,25.2,72.09885932,16.59
Papua New Guinea,Cassava,2008,100000,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,Maize,2008,45455,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,Potatoes,2008,44545,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,"Rice, paddy",2008,19837,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,Sorghum,2008,35000,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,Sweet potatoes,2008,50000,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,Yams,2008,165263,3142,105.0,25.17,71.90169492,16.77
Papua New Guinea,Cassava,2009,100000,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,Maize,2009,47718,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,Potatoes,2009,47512,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,"Rice, paddy",2009,19979,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,Sorghum,2009,38182,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,Sweet potatoes,2009,49583,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,Yams,2009,165128,3142,105.0,25.08,103.8533333,16.47
Papua New Guinea,Cassava,2010,99665,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,Maize,2010,50000,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,Potatoes,2010,48585,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,"Rice, paddy",2010,20122,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,Sorghum,2010,38584,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,Sweet potatoes,2010,49994,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,Yams,2010,171053,3142,105.0,25.74,109.4833333,17.48
Papua New Guinea,Cassava,2011,99179,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,Maize,2011,57778,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,Potatoes,2011,50272,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,"Rice, paddy",2011,20264,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,Sorghum,2011,37895,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,Sweet potatoes,2011,50469,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,Yams,2011,174359,3142,105.0,25.17,85.47666667,16.23
Papua New Guinea,Cassava,2012,98926,3142,105.0,25.14,107.47,16.79
Papua New Guinea,Maize,2012,47619,3142,105.0,25.14,107.47,16.79
Papua New Guinea,Potatoes,2012,52632,3142,105.0,25.14,107.47,16.79
Papua New Guinea,"Rice, paddy",2012,20407,3142,105.0,25.14,107.47,16.79
Papua New Guinea,Sorghum,2012,38338,3142,105.0,25.14,107.47,16.79
Papua New Guinea,Sweet potatoes,2012,50681,3142,105.0,25.14,107.47,16.79
Papua New Guinea,Yams,2012,172500,3142,105.0,25.14,107.47,16.79
Papua New Guinea,Cassava,2013,98663,3142,105.0,25.44,98.76666667,16.42
Papua New Guinea,Maize,2013,54545,3142,105.0,25.44,98.76666667,16.42
Papua New Guinea,Potatoes,2013,61538,3142,105.0,25.44,98.76666667,16.42
Papua New Guinea,"Rice, paddy",2013,20549,3142,105.0,25.44,98.76666667,16.42
Papua New Guinea,Sorghum,2013,39020,3142,105.0,25.44,98.76666667,16.42
Papua New Guinea,Sweet potatoes,2013,50887,3142,105.0,25.44,98.76666667,16.42
Papua New Guinea,Yams,2013,175000,3142,105.0,25.44,98.76666667,16.42
Peru,Cassava,1990,93413,1738,3134.0,16.84,25.66587819,15.32
Peru,Maize,1990,19532,1738,3134.0,16.84,25.66587819,15.32
Peru,Plantains and others,1990,121397,1738,3134.0,16.84,25.66587819,15.32
Peru,Potatoes,1990,78805,1738,3134.0,16.84,25.66587819,15.32
Peru,"Rice, paddy",1990,52290,1738,3134.0,16.84,25.66587819,15.32
Peru,Sorghum,1990,27036,1738,3134.0,16.84,25.66587819,15.32
Peru,Soybeans,1990,20998,1738,3134.0,16.84,25.66587819,15.32
Peru,Sweet potatoes,1990,159470,1738,3134.0,16.84,25.66587819,15.32
Peru,Wheat,1990,10847,1738,3134.0,16.84,25.66587819,15.32
Peru,Cassava,1991,110170,1738,3134.0,17.15,18.21082781,15.5
Peru,Maize,1991,19213,1738,3134.0,17.15,18.21082781,15.5
Peru,Plantains and others,1991,129679,1738,3134.0,17.15,18.21082781,15.5
Peru,Potatoes,1991,79465,1738,3134.0,17.15,18.21082781,15.5
Peru,"Rice, paddy",1991,51416,1738,3134.0,17.15,18.21082781,15.5
Peru,Sorghum,1991,30554,1738,3134.0,17.15,18.21082781,15.5
Peru,Soybeans,1991,16875,1738,3134.0,17.15,18.21082781,15.5
Peru,Sweet potatoes,1991,145947,1738,3134.0,17.15,18.21082781,15.5
Peru,Wheat,1991,8553,1738,3134.0,17.15,18.21082781,15.5
Peru,Cassava,1992,104847,1738,3134.0,17.96,19.14982087,14.69
Peru,Maize,1992,18858,1738,3134.0,17.96,19.14982087,14.69
Peru,Plantains and others,1992,105298,1738,3134.0,17.96,19.14982087,14.69
Peru,Potatoes,1992,74276,1738,3134.0,17.96,19.14982087,14.69
Peru,"Rice, paddy",1992,49812,1738,3134.0,17.96,19.14982087,14.69
Peru,Sorghum,1992,25526,1738,3134.0,17.96,19.14982087,14.69
Peru,Soybeans,1992,13275,1738,3134.0,17.96,19.14982087,14.69
Peru,Sweet potatoes,1992,171877,1738,3134.0,17.96,19.14982087,14.69
Peru,Wheat,1992,13304,1738,3134.0,17.96,19.14982087,14.69
Peru,Cassava,1993,103956,1738,3134.0,17.56,32.55280563,14.52
Peru,Maize,1993,21634,1738,3134.0,17.56,32.55280563,14.52
Peru,Plantains and others,1993,106893,1738,3134.0,17.56,32.55280563,14.52
Peru,Potatoes,1993,83920,1738,3134.0,17.56,32.55280563,14.52
Peru,"Rice, paddy",1993,54506,1738,3134.0,17.56,32.55280563,14.52
Peru,Sorghum,1993,45815,1738,3134.0,17.56,32.55280563,14.52
Peru,Soybeans,1993,16322,1738,3134.0,17.56,32.55280563,14.52
Peru,Sweet potatoes,1993,154064,1738,3134.0,17.56,32.55280563,14.52
Peru,Wheat,1993,14812,1738,3134.0,17.56,32.55280563,14.52
Peru,Cassava,1994,105988,1738,3134.0,17.31,40.54335984,14.94
Peru,Maize,1994,20891,1738,3134.0,17.31,40.54335984,14.94
Peru,Plantains and others,1994,121814,1738,3134.0,17.31,40.54335984,14.94
Peru,Potatoes,1994,93738,1738,3134.0,17.31,40.54335984,14.94
Peru,"Rice, paddy",1994,58525,1738,3134.0,17.31,40.54335984,14.94
Peru,Sorghum,1994,42052,1738,3134.0,17.31,40.54335984,14.94
Peru,Soybeans,1994,12655,1738,3134.0,17.31,40.54335984,14.94
Peru,Sweet potatoes,1994,149086,1738,3134.0,17.31,40.54335984,14.94
Peru,Wheat,1994,12420,1738,3134.0,17.31,40.54335984,14.94
Peru,Cassava,1995,105702,1738,3134.0,17.26,35.73693726,15.49
Peru,Maize,1995,19593,1738,3134.0,17.26,35.73693726,15.49
Peru,Plantains and others,1995,127585,1738,3134.0,17.26,35.73693726,15.49
Peru,Potatoes,1995,97817,1738,3134.0,17.26,35.73693726,15.49
Peru,"Rice, paddy",1995,56180,1738,3134.0,17.26,35.73693726,15.49
Peru,Sorghum,1995,42594,1738,3134.0,17.26,35.73693726,15.49
Peru,Soybeans,1995,14416,1738,3134.0,17.26,35.73693726,15.49
Peru,Sweet potatoes,1995,171233,1738,3134.0,17.26,35.73693726,15.49
Peru,Wheat,1995,12643,1738,3134.0,17.26,35.73693726,15.49
Peru,Cassava,1996,107672,1738,3755.0,16.45,43.44198667,14.49
Peru,Maize,1996,25267,1738,3755.0,16.45,43.44198667,14.49
Peru,Plantains and others,1996,118111,1738,3755.0,16.45,43.44198667,14.49
Peru,Potatoes,1996,100629,1738,3755.0,16.45,43.44198667,14.49
Peru,"Rice, paddy",1996,57198,1738,3755.0,16.45,43.44198667,14.49
Peru,Sorghum,1996,51836,1738,3755.0,16.45,43.44198667,14.49
Peru,Soybeans,1996,15648,1738,3755.0,16.45,43.44198667,14.49
Peru,Sweet potatoes,1996,173161,1738,3755.0,16.45,43.44198667,14.49
Peru,Wheat,1996,12499,1738,3755.0,16.45,43.44198667,14.49
Peru,Cassava,1997,108554,1738,4307.0,18.62,50.66916782,15.05
Peru,Maize,1997,20008,1738,4307.0,18.62,50.66916782,15.05
Peru,Plantains and others,1997,126878,1738,4307.0,18.62,50.66916782,15.05
Peru,Potatoes,1997,96703,1738,4307.0,18.62,50.66916782,15.05
Peru,"Rice, paddy",1997,61154,1738,4307.0,18.62,50.66916782,15.05
Peru,Sorghum,1997,53080,1738,4307.0,18.62,50.66916782,15.05
Peru,Soybeans,1997,14479,1738,4307.0,18.62,50.66916782,15.05
Peru,Sweet potatoes,1997,181629,1738,4307.0,18.62,50.66916782,15.05
Peru,Wheat,1997,11150,1738,4307.0,18.62,50.66916782,15.05
Peru,Cassava,1998,109191,1738,4374.0,18.13,56.46763516,15.45
